"The Challenge: Are you excited at the prospect of unlocking the secrets held by a data set? Are you fascinated by the possibilities presented by machine learning, artificial intelligence advances, and IoT? In an increasingly connected world, massive amounts of structured and unstructured data open up new opportunities. As a data scientist, you can turn these complex data sets into useful information to solve global challenges. Across private and public sectors-from fraud detection, to cancer research, to national intelligence, you know the answers are in the data. We have an opportunity for you to use your leadership and analytical skills to improve the DoD and federal agencies. You’ll work closely with your customer to understand their questions and needs, then dig into their data-rich environment to find the pieces of their information puzzle. You’ll mentor teammates, develop algorithms, write scripts, build predictive analytics, use automation, and apply machine learning to turn disparate data points into objective answers to help our nation’s services and leaders make data-driven decisions. You’ll provide your customer with a deep understanding of their data, what it all means, and how they can use it. Join us as we use data science for good in the DoD and federal agencies. Empower change with us. You Have: 3+ years executing data science, machine learning, or artificial intelligence principles Experience with one or more statistical analytical programming languages, including Python or R Experience with MySQL Experience with identifying analytic insight in data, developing visualizations, presenting findings to stakeholders, and statistical analysis techniques Experience with designing and implementing custom machine learning algorithms, graph algorithms, and semantic Web Knowledge of object-oriented programming, including Java and C++ Ability to build complex extraction, transformation, and loading (ETL) pipelines to clean and fuse data together Ability to obtain a security clearance BA or BS degree Nice If You Have: Experience with designing and implementing custom machine learning algorithms Experience with graph algorithms and semantic Web Experience with designing and setting up relational databases Experience with Big Data computing environments, including Hadoop Experience with Navy mission systems Experience with managing a small team of 3-5 people and the technical delivery of a data science, machine learning, or artificial intelligence project Ability to grow into a technical lead of one or more data science projects MA or MS degree in Mathematics, CS, or related quantitative field Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information. Build Your Career: At Booz Allen, we’re dedicated to helping you grow. When you join Booz Allen, you’ll have the chance to: access online and onsite training in data analysis and presentation methodologies, and tools like Hortonworks, Docker, Tableau, and Splunk change the world with the Data Science Bowl—the world’s premier data science for social good competition participate in partnerships with data science leaders, like our partnership with NVIDIA to deliver Deep Learning Institute (DLI) training to the federal government  You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared towards data science and analytics skills, where you can access more than 5000 functional and technical courses, certifications, and books. Build your technical skills through hands-on training on the latest tools and state-of-the-art tech from our in-house experts. Pursuing certifications that directly impact your role? You may be able to take advantage of our tuition assistance, on-site bootcamps, certification training, academic programs, vendor relationships, and a network of professionals who can give you helpful tips. We’ll help you develop the career you want as you chart your own course for success. We’re an EOE that empowers our people—no matter their race, color, religion, sex, gender identity, sexual orientation, national origin, disability, veteran status, or other protected characteristic—to fearlessly drive change. #LI-AH1",Data Scientist
"Bachelor’s degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent professional or military experience Experience with ML fields, e.g., natural language processing, computer vision, statistical learning theory 4+ years of industry experience in predictive modeling, data science, and analysis Experience in an ML engineer or data scientist role building and deploying ML models or hands on experience developing deep learning models Experience writing code in Python, R, Scala, Java, C++ with documentation for reproducibility Experience handling terabyte size datasets, diving into data to discover hidden patterns, using data visualization tools, writing SQL, and working with GPUs to develop models Experience writing and speaking about technical concepts to business, technical, and lay audiences and giving data-driven presentations  Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI) and Machine Learning (ML)? Excited by using massive amounts of disparate data to develop ML models? Eager to learn to apply ML to a diverse array of enterprise use cases? Thrilled to be a part of Amazon who has been pioneering and shaping the world’s AI/ML technology for decades?  At Amazon Web Services (AWS), we are helping large enterprises build ML models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. AWS Professional Services works together with AWS customers to address their business needs using AI solutions.  AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML models, we’d like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers. A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions.  This is a customer-facing role and you will be required to travel to client locations and deliver professional services as needed.  Major responsibilities include: Assist customers by being able to deliver a ML project from beginning to end, including understanding the business need, aggregating data, exploring data, building & validating predictive models, and deploying completed models with concept-drift monitoring and retraining to deliver business impact to the organization Use AWS AI services (e.g., Personalize), ML platforms (SageMaker), and frameworks (e.g., MXNet, TensorFlow, PyTorch, SparkML, scikit-learn) to help our customers build ML models Research and implement novel ML approaches, including hardware optimizations on platforms such as AWS Inferentia Work with our other Professional Services consultants (Big Data, IoT, HPC) to analyze, extract, normalize, and label relevant data, and with our Professional Services engineers to operationalize customers’ models after they are prototyped  Master’s degree of PhD in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) Ability to develop strategic, baselined, data modeling processes; ability to accurately determine cause-and-effect relationships. Publications or presentations in recognized ML journals or conferences Deep technical skills, consulting experience, and business savvy to interface with all levels and disciplines within our customers’ organization Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment  Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.  Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.  Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",Data Scientist
"Who Are We? At Airspace Technologies, we live and breathe our core values: One Team, Customer Obsessed, Trust through Communication, Impactful Everyday, Passionate about our Mission, and Innovative Mindset. Our Vision is ""Create the most trusted delivery network the world has ever seen"", and our Mission is ""Make shipping faster, safer, and more transparent than it's ever been through people, service, and technology."" By applying these to our daily tasks and interactions, we have created a company culture that is unrivaled in our industry.  What We Do: Airspace Technologies is a critical logistics startup. We’re what happens when next-day shipping isn’t fast enough! From Airplane parts to movie reels and even human organs, our software is revolutionizing the industry by giving shippers a view of their packages in every stage of its transportation. We calculate optimal routes, track airplanes in flight, and automatically dispatch drivers using our native mobile app. We have the obligatory pantry full of snacks, fun company activities, unlimited PTO, 401k contribution matching, and a growing list of benefits that keep employees happy. Description: As a data scientist, you will be a part of the team that provides intelligent solutions to complex problems. The Data Science team designs, develops, and implements algorithms anytime there is a business need for smart automated solutions. As a logistics company, Airspace has a lot of moving parts, many of which could be enhanced with machine learning, optimization or statistical modeling. The ideal candidate would be a data scientist with savvy programming skills. In this role, you will work closely with the analytics, backend engineering teams, and product teams.  Responsibilities: Support and enhance existing optimization and machine learning services Design, train and deploy production models Develop probabilistic models Work closely with the analytics team, data engineers and backend engineers  Qualifications: Bachelor’s or Master’s degree in Data Science, Computer Science, Math, Statistics or a related discipline 2+ years of data science experience Proficiency in Python Strong applied statistics skills Understanding of various machine learning algorithms Experience in optimization Excellent communication skills  Good to have: Experience with AWS Experience with deep learning Experience with Java, Go, C/C++  We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.",Data Scientist
"Implement, analyze and evaluate algorithms against customer requirements for improved three-dimensional tomographic image reconstructions derived from data acquired by the Decision Sciences muon tomography system. Develop and automate simulation techniques to support this objective and support other research projects.  Required Education:  Bachelor’s in Computer Science, Computer Engineering, Mathematics, Physics or related field or possess relevant experience in lieu of education.  Preferred Education:  Master’s or PhD in a quantitative field such as Computer Science, Computer Engineering, Mathematics, Physics a plus or possess relevant experience in lieu of advanced degree  Required Experience:  3 – 5 of years of experience in three-dimensional imaging techniques, image artifacts, inverse problems and the underlying mathematical principles. Fluency in programming is required. Python and C++ required. Solid background in implementation, evaluation, and analysis of computerized algorithm implementation is required Experience in statistical principles and probability theory, image segmentation, automated quantitative evaluation of image data, and feature extraction is highly desired Good communication, computer, and interpersonal skills are required to enable an effective interface with other professionals, to produce documentation, and to present results to internal audiences Firm grasp of scientific principles and experimental techniques with an ability to think critically with strong problem-solving skills. Preferred experience: Experimental nuclear or particle physics is desirable Demonstrated expertise in implementing computationally intensive image reconstructions and in accelerating their execution (using methods such as high-performance computing or GPUs). Experience in simulations to develop and test tomographic image reconstructions  Required Attributes:  Possess a positive attitude and a drive to solve problems using technical creativity and hard work. A willingness to jump in and help with any task in a startup environment Strong software development discipline will be essential. Effective communication skills Ability to multi task and prioritize The ability to work both independently and as part of a team is essential  Essential Functions / Responsibilities:  Develop research and implementation plans, successfully execute and update those plans, and provide bi-weekly updates to management. Research, implement, and evaluate three-dimensional image reconstruction algorithms utilizing muon scatter data as measured by the Decision Sciences muon tomography systems using the following tools: Operating Systems/Workstations: CentOS, Scientific Linux Languages: UNIX C / C++, Python, UNIX Shell Scripting Libraries: STL, Boost libraries, VTK, Apache Spark Tools: Paraview, Numpy, Matlab, Pandas DataFrames  Other Responsibilities:  Design, implement, and test methods for accelerating image reconstruction algorithms Design and test automated feature extraction algorithms Document developed algorithms and transition these algorithms to the software team for incorporation into the production code base Provide technical advice and support to other members of the Physics and Software teams in their own development efforts All other duties assigned Comply with company’s Safety Program, Code of Conduct and Ethics policy  Travel Requirements:  Up to 10% of the time  Physical Requirements:  Physical demands: Ability to operate a computer, phone, fax, copy machine and other related office equipment Ability to sit or stand at a work station for up to an entire work shift   Job ID: 0159",Data Scientist
"Key responsibilities: Assist with protocol preparation, sample size and power calculations, and randomization schedule generation Review case report forms to ensure appropriate data collection Review edit checks algorithm to ensure data quality for statistical analyses Participate in study team operations and timeline discussion Prepare statistical analysis plans and mock tables, figures, and listings Review data and programming specifications, and Perform statistical validation/quality control on analyses generated by statistical analysts/programmers Conduct inferential statistical analyses and check model adequacy of statistical analyses Write/Review statistical sections of study reports Participate in clinical results interpretation meetings Work with medical writers to assist with clinical study reports preparation Work with project managers to ensure timely and high quality delivery of analysis packages Qualifications and skills: MS or Ph.D. degree in statistics, biostatistics, mathematics, or epidemiology 0-2 years of relevant work experience Excellent understanding of statistical concepts and methods Experience with statistical programming with SAS for clinical studies is required Highly motivated. Good interpersonal and communication skills",Data Scientist
"Job Ad Vans: Be a Part of the Original “It was never about waving the brand like a flag, it was always about the people” – Paul Van Doren Vans is the original action sports footwear company, rooted in authenticity and creativity. Founded in 1966, Vans has thrived on a legacy of impacting our greater community through four pillars: action sports, music, art and street culture. We are constantly inspired by the expressive creators within our company and community as they bring new and innovative perspectives to help shape and transform the future of our business. At Vans, our culture sets us apart and influences everything we do. We are driven by five values: 1. We are determined. 2. We are connected to our consumers and to each other. 3. We are inclusive. 4. We are expressive and fun. 5. And most of all, we are a family. Vans is a subsidiary of VF, one of the world’s largest apparel and footwear companies with socially and environmentally responsible operations spanning numerous geographies, product categories and distribution channels. As we continue to expand, VF and Vans take great measures in developing and growing our people. Vans is founded on a culture of learning. We take pride in our ability to facilitate learning opportunities by providing the resources and tools necessary to support each individual’s pursuit of growth to achieve future goals driven by our brand purpose. Our purpose to enable creative expression and inspire youth culture is fostered through inclusivity. We welcome anyone and everyone into our global family and proudly celebrate an environment where individuality is embraced, equal opportunities thrive, and everyone is empowered to reach their greatest potential. By joining the Vans family, you will be immersed in an environment of incredibly supportive and collaborative people. We work very hard across a multitude of large initiatives to bring the Van Doren spirit to life. We live for what we do. Data Scientist, Consumer Lifecycle Management: Become the Newest Member of the Vans Family The Consumer Lifecycle Management department at Vans consists of two groups: Loyalty: This team manages the “Vans Family” loyalty program. The program empowers us to better understand our consumers and in turn enables us to deliver more personalized brand experiences. Analytics: By tapping into consumer data from all transactional and experiential brand touch points, this team creates consumer knowledge and provides relevant and actionable insights to the organization. As the CLM Data Scientist, you will report to the Sr. Manager, CLM who leads the analytics group. You will leverage your prior consumer, retail or marketing analytics experience to provide analyses and insights to global functional leaders in order to help impact critical business decisions and future strategies. You will provide important and relevant analyses of transactional and consumer data to drive our marketing and business decisions that result in increased revenue, consumer experience and brand affinity. You will collaborate with various internal clients to add value to their field of expertise by understanding our consumers’ behavior, recommend action plans and analyze critical results. With this opportunity, you will use your master skills in SQL, Python, R, SAS and other systems. You are familiar with navigating the pitfalls of analyzing transactional and consumer data. You have foundational knowledge in advanced analytic methodologies, such as regression, cluster analysis and predictive modeling. Your attention to details and strong analytical and data qualifications will help you manage plans and projects simultaneously and ensure a high level of accuracy of your results. You have an inherent passion for data and data driven thinking and can extract patterns from volumes of data to drive insights and operational efficiencies. You can also take that data and tell an easy to understand brand story with actionable items for others. Additionally, you have a connectivity to youth culture, creative expression and live the Van Doren Spirit: work hard, collaborate well and most importantly, have fun. How You Will Make a Difference: 1. Manage multiple global consumer analytics projects simultaneously to provide insights, dashboards/reporting and recommended business actions. 2. Develop and apply data science techniques including segmentation, affinity/propensity models, consumer or product category deep dives, marketing effectiveness, consumer lifetime value and consumer journey analytics. 3. Collaborate with VF Corporate teams to coordinate and align on key consumer data and analytics projects. 4. Propose and implement continuous efforts to improve data acquisition and analytics methodologies to further enhance CLM team capabilities. 5. Mentor junior team members on how to use more advanced methods to solve business problems more efficiently. 6. Present key insights and business recommendations to large groups and/or senior leadership teams. Skills for Success: Years of Related Professional Experience: 7+ years Educational/ Position Requirements: Master’s Degree in Statistics, Computer Science, Mathematics or similar quantitative field 5-7 years of experience in data science, digital marketing analytics or consumer insights/market research with proven experience building data science models (Time Series, Regression, Decision Trees, K-Means, etc.) Supervisory experience desired Prior retail industry background strongly preferred Experience with large data sets and analytical tools Proficiency in programming languages (SQL, Python, R, SAS etc.) Exceptional data exploration skills and natural curiosity regarding retail and consumer behavior Strong attention to detail and commitment to data accuracy Ability to work independently, under minimal supervision Ability to deliver on multiple projects at once, ensuring key deadlines are met Ability to influence and collaborate with cross-functional business partners Expert in data visualization using tools such as Tableau, Power BI, or equivalent Strong written and verbal communication skills with experience working with senior level stakeholders Ability to deliver actionable insights from complex data and explain findings to stakeholders in an engaging and compelling manner Knowledge of advanced analytical techniques including the following: natural language processing (NLP), text mining/analytics, deep learning or image analysis Special Physical and/or Mental Requirements: Travel by air and overnight, as required 10% amount of time. Lifting and/or bending 5 pounds amount of weight.",Data Scientist
"Job Ad Vans: Be a Part of the Original “It was never about waving the brand like a flag, it was always about the people” – Paul Van Doren Vans is the original action sports footwear company, rooted in authenticity and creativity. Founded in 1966, Vans has thrived on a legacy of impacting our greater community through four pillars: action sports, music, art and street culture. We are constantly inspired by the expressive creators within our company and community as they bring new and innovative perspectives to help shape and transform the future of our business. At Vans, our culture sets us apart and influences everything we do. We are driven by five values: 1. We are determined. 2. We are connected to our consumers and to each other. 3. We are inclusive. 4. We are expressive and fun. 5. And most of all, we are a family. Vans is a subsidiary of VF, one of the world’s largest apparel and footwear companies with socially and environmentally responsible operations spanning numerous geographies, product categories and distribution channels. As we continue to expand, VF and Vans take great measures in developing and growing our people. Vans is founded on a culture of learning. We take pride in our ability to facilitate learning opportunities by providing the resources and tools necessary to support each individual’s pursuit of growth to achieve future goals driven by our brand purpose. Our purpose to enable creative expression and inspire youth culture is fostered through inclusivity. We welcome anyone and everyone into our global family and proudly celebrate an environment where individuality is embraced, equal opportunities thrive, and everyone is empowered to reach their greatest potential. By joining the Vans family, you will be immersed in an environment of incredibly supportive and collaborative people. We work very hard across a multitude of large initiatives to bring the Van Doren spirit to life. We live for what we do. Data Scientist, Consumer Lifecycle Management: Become the Newest Member of the Vans Family The Consumer Lifecycle Management department at Vans consists of two groups: Loyalty: This team manages the “Vans Family” loyalty program. The program empowers us to better understand our consumers and in turn enables us to deliver more personalized brand experiences. Analytics: By tapping into consumer data from all transactional and experiential brand touch points, this team creates consumer knowledge and provides relevant and actionable insights to the organization. As the CLM Data Scientist, you will report to the Sr. Manager, CLM who leads the analytics group. You will leverage your prior consumer, retail or marketing analytics experience to provide analyses and insights to global functional leaders in order to help impact critical business decisions and future strategies. You will provide important and relevant analyses of transactional and consumer data to drive our marketing and business decisions that result in increased revenue, consumer experience and brand affinity. You will collaborate with various internal clients to add value to their field of expertise by understanding our consumers’ behavior, recommend action plans and analyze critical results. With this opportunity, you will use your master skills in SQL, Python, R, SAS and other systems. You are familiar with navigating the pitfalls of analyzing transactional and consumer data. You have foundational knowledge in advanced analytic methodologies, such as regression, cluster analysis and predictive modeling. Your attention to details and strong analytical and data qualifications will help you manage plans and projects simultaneously and ensure a high level of accuracy of your results. You have an inherent passion for data and data driven thinking and can extract patterns from volumes of data to drive insights and operational efficiencies. You can also take that data and tell an easy to understand brand story with actionable items for others. Additionally, you have a connectivity to youth culture, creative expression and live the Van Doren Spirit: work hard, collaborate well and most importantly, have fun. How You Will Make a Difference: 1. Manage multiple global consumer analytics projects simultaneously to provide insights, dashboards/reporting and recommended business actions. 2. Develop and apply data science techniques including segmentation, affinity/propensity models, consumer or product category deep dives, marketing effectiveness, consumer lifetime value and consumer journey analytics. 3. Collaborate with VF Corporate teams to coordinate and align on key consumer data and analytics projects. 4. Propose and implement continuous efforts to improve data acquisition and analytics methodologies to further enhance CLM team capabilities. 5. Mentor junior team members on how to use more advanced methods to solve business problems more efficiently. 6. Present key insights and business recommendations to large groups and/or senior leadership teams. Skills for Success: Years of Related Professional Experience: 7+ years Educational/ Position Requirements: Master’s Degree in Statistics, Computer Science, Mathematics or similar quantitative field 5-7 years of experience in data science, digital marketing analytics or consumer insights/market research with proven experience building data science models (Time Series, Regression, Decision Trees, K-Means, etc.) Supervisory experience desired Prior retail industry background strongly preferred Experience with large data sets and analytical tools Proficiency in programming languages (SQL, Python, R, SAS etc.) Exceptional data exploration skills and natural curiosity regarding retail and consumer behavior Strong attention to detail and commitment to data accuracy Ability to work independently, under minimal supervision Ability to deliver on multiple projects at once, ensuring key deadlines are met Ability to influence and collaborate with cross-functional business partners Expert in data visualization using tools such as Tableau, Power BI, or equivalent Strong written and verbal communication skills with experience working with senior level stakeholders Ability to deliver actionable insights from complex data and explain findings to stakeholders in an engaging and compelling manner Knowledge of advanced analytical techniques including the following: natural language processing (NLP), text mining/analytics, deep learning or image analysis Special Physical and/or Mental Requirements: Travel by air and overnight, as required 10% amount of time. Lifting and/or bending 5 pounds amount of weight.",Data Scientist
"Join our team! As a global leader in providing title insurance, settlement services and risk solutions for real estate transactions, First American (NYSE: FAF) is an ideal place to build your career. We have been entrusted with helping our customers achieve and protect their dream of homeownership since 1889. We believe that our people are the key to the company’s continued success, and we invest in diverse talents and backgrounds and empower our teams to achieve more than they could anywhere else. First American has created an award-winning culture and has been named to the Fortune 100 Best Companies to Work For® list for the fifth consecutive year and to more than 50 regional Best Places to Work lists. For more information, please visit www.careers.firstam.com Job Summary How would you like to work for one of Fortune’s top 100 Best Places to Work in 2020? At First American, we believe in People First and it shows in the passion and energy of our employees. We are seeking a Data Scientist to join our growing team. The ideal candidate will be intricately involved in performing analysis and developing models to support business decisions and manage risk. This individual will work with a variety of data assets from multiple sources using a variety of techniques, ranging from simple data aggregation via statistical analysis to complex data mining and machine learning tasks. This is a perfect opportunity for the successful candidate to become part of an innovative and energetic team that designs, develops, and implements the most valuable business solutions for the entire organization. Data Scientist Identifies business trends and problems through complex data analysis. Interprets results from multiple sources using a variety of techniques, ranging from simple data aggregation via statistical analysis to complex machine learning. Designs, develops and implements the most valuable business solutions for the organization. Essential Functions: Leverage skills in handling very large datasets to perform exploratory analysis, construct relevant variables, and perform sample design. Build complex predictive models to substantially improve business operations. Act as technical expert to recommend and develop innovative analytic solutions. Communicate and present results to internal audiences, senior leadership, prepare presentations and documentation of models and analytical solutions. Knowledge and Skills: Experience with large datasets Knowledge and experience with diverse statistical and machine learning methods (e.g. - GLM/Regression, Decision Trees, Clustering, PCA, SVM, Classification, Ensemble methods etc.) Demonstrated proficiency with machine learning languages such as Python or R Understanding of RDBs and interactive SQL programming skills Aptitude for picking up new technologies Excellent verbal and written communication skills Education: BS or equivalent in Mathematics, Statistics, or Computer Science MS in Mathematics, Statistics, or Computer Science degree preferred Typical Range of Experience: MS/MA in a related quantitative field or BA/BS with 2-3 years’ of related work experience First American invests in its employees' development and well-being, empowers them to provide superior customer service and encourages them to serve the communities where they live and work. First American is committed to diversity and inclusion. We are an equal opportunity employer. For more information about our Company and our dedication to putting People First, check out firstam.com/careers.",Data Scientist
"Company Overview Come join a higher calling and find a deeper purpose! As a multi-national Artificial Intelligence Technology Company, we are at the epicenter of the Autonomous Vehicle Universe. Our breakthroughs are leading the industry in autonomous trucking. While inventing the framework of Autonomous Driving, our current fleet of autonomous Trucks are helping communities receive much-needed supplies and medical equipment around the clock. Our people are some of the most talented engineers and contributors who are leaving behind a historic legacy. TuSimple was founded half a decade ago with the goal of bringing the top minds in the world together to achieve the dream of a driverless truck solution. With a foundation in computer vision, algorithms, mapping, and Artificial Intelligence, TuSimple is working to create the first global commercially viable Autonomous Freight Network. Responsibilities Conduct data analysis of driver/vehicle behaviors to support product requirements, acceptance criteria and test cases Interpret data and analyze the results with statistical technical and provide ongoing reports Collaborate with the automatic bench marking team to extract data from our systems Pattern and Descriptive Analysis Generate exposure analysis Conduct research to support the requirements Develop and manage product-related documentation such as datasheet, application notes, customer survey Use data to interpret and analyze traffic conditions or patterns Qualifications (MUST HAVE SQL AND PYTHON) New Grad in Computer Science and/or engineering okay! Bachelor's degree in engineering/mathematics, e.g. computer science, statistics related disciplines 1-3+ Years of experience programming in Python/SQL to extract the data and conduct data analysis 1-2 year of experience as a Product Management or high interest in this career track. Proven ability to utilize abstract reasoning techniques to formulate problems and establish creative solutions Proven ability to manage multiple projects, multi-tasking and meet deadlines Excellent communication skills (both written and verbal) High level of integrity and work ethics TuSimple is an Equal Opportunity Employer. This company does not discriminate in employment and personnel practices on the basis of race, sex, age, handicap, religion, national origin or any other basis prohibited by applicable law. Hiring, transferring and promotion practices are performed without regard to the above-listed items.",Data Scientist
"EDF Renewables North America, a subsidiary of EDF Renewables, is a leading North American independent power producer boasting over 30 years of experience across a broad spectrum of services. Our mission is to deliver renewable solutions to lead the transition to a sustainable energy future.  We are looking for talented interns to join us for our Internship program. You should be prepared to work in a fast-paced team environment, and will finish the internship having gained valuable experience in renewable energies.  This internship position will help the Data Science team to develop a price curve for Ancillary Services. The intern will grow as a professional as well as an individual by learning from Director of Data Science, their direct supervisor, Manager of Data Science their mentor and the whole Valuation department. The successful candidate will be an autonomous quick-learner with an adaptive mindset, not afraid to take initiative and learn from his colleagues.  Requirements: Currently enrolled in a Graduate Program in Preferred Math, Engineering, Operations Research, etc. 2 years of experience in in power markets You will be: Able to learn quickly Excellent interpersonal and communication skills Strong analytical and research skills Strong programming skills (R is preferred) Proficient with Microsoft Outlook, Excel, PowerPoint, Word Able to maintain confidentiality and work with minimum supervision We are proud to be an EEO/AA employer M/F/D/V. We maintain a drug-free workplace and perform pre-employment substance abuse testing.",Data Scientist
"All Intern Qualifications: Relationship with Jesus and desire to grow as a disciple and servant Passionate about baseball / previous baseball experience & knowledge Passionate about youth/sports ministry Must have servant heart and ability to work long days Ability and desire to share gospel with kids ALL Intern Requirements: Raising support as a baseball missionary for the summer ($1,250) Working 6 week long camps throughout June/July Working Shepherds game operations Participation in intern trainings, Mexico trip, local ministry opportunities and regular fellowship/discipleship with other interns Ability to locate to So. Cal for summer Available full time during the summer All Intern Benefits: Summer in Southern California near beach and all LA/Orange County attractions Great host family (live with a like minded roommate) Regular times for chapel/fellowship/discipleship All food expenses covered Initial camp training & ongoing leadership feedback from FCA staff and intern coordinators Mission trip to Mexico & urban ministry opportunities Off week activities and adventures (San Diego, Padres Game)  Statistician Job Description: The Statistician will be expected to cover all Shepherds statistics throughout the entirety of the season. Interns will be responsible for the recording, reporting, and analysis of all team and individual statistics. This intern will have the opportunity to perform statistical analysis and work with the GM and coaches on statistical insight & development.",Data Scientist
"WHO WE ARE NCSOFT is a premiere digital entertainment company and global publisher with worldwide locations and more than 4,000 employees focused on bringing extraordinary games to life for millions of fans around the world. Established in 1997 and headquartered in Seoul, South Korea, we quickly became a key leader in online games. Best known for critically acclaimed franchises including Lineage, Aion, Guild Wars, and Blade & Soul, NCSOFT is also one of the world's top mobile developers with Lineage 2M occupying the #1 grossing revenue slot on Google Play. Our core goal is making people in this world happier by delivering games that entertain a globally connected audience has remained the same. We are looking for a Data Scientist to join our Fraud and Game Surveillance Unit and help us keep our games safe and fun for all our players. We are looking for someone with a burning curiosity about our players and our games, someone who can go deep to find answers and bring back actionable insights. The ideal candidate is equally passionate about machine learning and improving the player experience. This role will partner closely with design, engineering, and customer service to help create and maintain a safe and welcoming environment for all our players. You will help build tools to detect toxic chat and sift PvP match records to find cheats and bots. This is your chance to help make our games safer, friendlier, and more fun. WHY JOIN THE CUSTOMER CARE TEAM? You are a passionate gamer. You will join us in supporting multiple AAA titles. We are all gamers and we love helping our fellow players! You enjoy creating positive user experiences. This is at the core of what we do. You think about how we best prevent players from having to contact us and how to make their interactions with our team seamless. You learn from negative feedback and get satisfaction from positive outcomes. You love a challenge. You will encounter daily opportunities to overcome new challenges and problems. You thrive in a fast-pasted, high-volume work environment. You love to share your knowledge and experience. We know our games and our player base inside and out and we leverage that knowledge to drive improvement. You are good at finding ways to best impart your knowledge to internal teams and our customers. WHAT YOU'LL DO Use SQL, Tableau, and other tools to query gameplay data. Conduct quantitative and statistical analyses on gameplay and financial data. Create and maintain accurate and comprehensible data visualizations and dashboards. Create and deploy machine learning models to model and predict player behavior. Work collaboratively with designers, engineers, customer service, and the community team. Stay actively engaged in our games and develop a deep understanding of game mechanics including gameplay and economy. WHAT YOU'LL NEED TO BE SUCCESSFUL A passion for games and the gaming industry. Demonstrated history of turning raw data into actionable insights. Advanced SQL proficiency, including experience querying and visualizing large, complex data sets. Strong quantitative skills, and experience utilizing scientific analytic methods, qualitative methods, and quantitative analysis techniques, as well as predictive modeling. Ability to effectively communicate with people at various levels of business and technical expertise, including the ability to simplify difficult technical concepts. Ability to translate academic research into application. EDUCATION/TRAINING/EXPERIENCE Bachelor's degree in statistics, analytics, data science, psychology, or related quantitative field. MS or PhD strongly preferred. 5+ years hands-on experience working with data. Experience with natural language processing would be very useful. PLUSES Prior experience in fraud detection. Experience playing NCSOFT and ArenaNet games. Experience with big data software like Hadoop. Experience with other Business Intelligence backend and analytics applications.",Data Scientist
"Job Description Summary Job Description The Statistician is an early career, quantitative minded problem solver with an interest in using data to improve the delivery of healthcare. They are comfortable translating research questions into hypotheses, independently conducting statistical analyses, and communicating results to diverse stakeholder audiences. They are proactive, self-driven, and comfortable working independently with peer support. This position will support the research and analytics team both academic and business-related statistical analyses. The ideal candidate for this position is self-motivated, has excellent communication skills, and thrives in a creative and dynamic environment. Responsibilities Extracts and analyzes complex quantitative clinical, financial, and device data from multiple sources Completes technical review of analyses and interpretation of results going to peer review or of critical importance to our businesses and operations. Builds and validates predictive models using a wide variety of statistical and machine learning methods and algorithms. Prepares recommendations and conclusions based on data summaries and communicates this information in a credible, convincing, and timely manner. Explores existing data for insights and recommends additional sources of data for improvements. Aligns work priorities with organizational goals, sets customer expectations on scope and deliverable schedules in a self-directed manner Minimum Requirements Master’s degree in Biostatistics, Applied Statistics, Applied Mathematics, or related quantitative field At least 2 years of work experience in quantitative field High proficiency using statistical modeling tools with preference for R, Python, or SAS Proficiency with SQL or other relational databases Knowledge of data modeling and data warehousing concepts Demonstrable ability to communicate with internal and external stakeholders efficiently and effectively Nice to Haves Experience with administrative healthcare data Experience publishing in peer review journals Becton, Dickinson and Company is an Equal Opportunity/Affirmative Action Employer. We do not unlawfully discriminate on the basis of race, color, religion, age, sex, creed, national origin, ancestry, citizenship status, marital or domestic or civil union status, familial status, affectional or sexual orientation, gender identity or expression, genetics, disability, military eligibility or veteran status. #LI-PRO Primary Work Location USA CA - San Diego TC Bldg C&D Additional Locations Work Shift",Data Scientist
